package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,LAA_method,FANOUT_method,CINT_method,CDISP_method,NOAM_type,NOM_type,ATFD_type,FANOUT_type,NOA_type,DIT_type,LOC_type,TCC_type,NOPA_type,CBO_type,WMC_type,WOC_type,AMW_type,NOC_package,NOM_package,NOM_project,LOC_project,isStatic_method,is_long methood
_ANONYMOUS_PACKAGE_,MyLexer,MyLexer CalcGUI,1,0,0,0,1,0,4,1,0,1,1,1,0,0,0,2,0,0,0,1,18,1,0,0,2,0,1,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,MyToken,MyToken int String,2,0,0,0,0,0,4,1,0,0,1,0,0,0,0,2,0,0,1,1,22,1,1,0,2,0.5,1,63,368,1487,20861,0,0
org.javacc.jjtree,JJTreeState,nameState,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,5,0,9,0,0,210,0,0,5,19,0,3.8,36,350,1487,20861,1,0
org.javacc.jjtree,Token,newToken int,1,0,0,0,0,0,3,1,0,1,1,1,0,0,1,7,0,1,8,0,131,0,8,1,8,0.25,1.14,36,350,1487,20861,1,0
org.javacc.jjtree,Token,newToken int String,2,0,0,0,0,1,10,2,0,2,1,2,0,0,1,7,0,1,8,0,131,0,8,1,8,0.25,1.14,36,350,1487,20861,1,0
org.javacc.parser,Token,newToken int,1,0,0,0,0,0,3,1,0,1,1,1,0,0,1,8,0,1,8,0,151,0.07,8,1,12,0.36,1.5,78,561,1487,20861,1,0
org.javacc.parser,Token,newToken int String,2,0,0,0,0,1,10,2,0,2,1,2,0,0,1,8,0,1,8,0,151,0.07,8,1,12,0.36,1.5,78,561,1487,20861,1,0
_ANONYMOUS_PACKAGE_,MyToken,newToken int String,2,0,0,0,0,0,3,1,0,2,1,1,0,0,0,2,0,0,1,1,22,1,1,0,2,0.5,1,63,368,1487,20861,1,0
_ANONYMOUS_PACKAGE_,Token,newToken int,1,0,0,0,0,0,3,1,0,1,1,1,0,0,1,7,0,0,8,0,115,0,8,0,7,0.25,1,63,368,1487,20861,1,0
_ANONYMOUS_PACKAGE_,Token,newToken int String,2,1,0,0,4,1,6,1,0,2,1,1,0,0,1,7,0,0,8,0,115,0,8,0,7,0.25,1,63,368,1487,20861,1,0
_ANONYMOUS_PACKAGE_,Obfuscator,nextJavaFile,0,0,0,0,0,5,27,7,0,2,1,5,0,0,0,7,1,1,6,1,236,0.29,6,1,45,0.14,6.43,63,368,1487,20861,1,0
org.javacc.parser,Nfa,Nfa,2,1,0,0,1,0,4,1,0,0,1,0,0,0,0,2,0,0,2,0,17,0,2,0,2,0,1,78,561,1487,20861,0,0
org.javacc.parser,Nfa,Nfa,0,6,0,0,6,0,4,1,0,0,1,1,0,0,0,2,0,0,2,0,17,0,2,0,2,0,1,78,561,1487,20861,0,0
org.javacc.parser,NfaState,NfaState int Set Set Set int,5,1,0,0,1,0,7,1,0,0,1,0,0,0,0,1,0,0,5,0,23,0,5,0,1,0,1,78,561,1487,20861,0,0
org.javacc.parser.test,NfaStateTest,NfaStateTest String,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,26,0,10,1,3,653,0,1,6,26,0.96,1,78,561,1487,20861,0,0
org.javacc.jjtree,NodeFiles,nodeConstants,0,1,0,0,1,0,3,1,0,0,1,0,0,0,0,14,4,23,2,0,318,0.04,1,6,43,0,3.07,36,350,1487,20861,1,0
org.javacc.jjtree,CPPNodeFiles,nodeConstants,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,33,2,21,3,0,521,0.1,1,7,88,0.85,2.67,36,350,1487,20861,1,0
org.javacc.jjtree,CPPNodeFiles,NodeFiles,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,33,2,21,3,0,521,0.1,1,7,88,0.85,2.67,36,350,1487,20861,0,0
org.javacc.jjtree,CPPNodeFiles,nodeIncludeFile,0,0,0,0,0,0,3,1,0,0,1,3,0,0,0,33,2,21,3,0,521,0.1,1,7,88,0.85,2.67,36,350,1487,20861,1,0
org.javacc.jjtree,NodeScope,NodeScope ASTProduction ASTNodeDescriptor,2,0,0,0,0,2,18,3,1,2,1,4,1,1,2,8,0,5,6,0,85,0.05,6,3,15,0,1.88,36,350,1487,20861,0,0
org.javacc.jjdoc,XTextGenerator,nonTerminalEnd NonTerminal,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,2,155,1487,20861,0,0
org.javacc.jjdoc,TextGenerator,nonTerminalEnd NonTerminal,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,26,3,7,1,0,251,0.09,0,4,33,1,1.27,2,155,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,nonTerminalEnd NonTerminal,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.jjdoc,Generator,nonTerminalEnd NonTerminal,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,152,0,0,0,0,1,0,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,nonTerminalEnd NonTerminal,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
org.javacc.jjdoc,XTextGenerator,nonterminalsEnd,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,2,155,1487,20861,0,0
org.javacc.jjdoc,TextGenerator,nonterminalsEnd,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,26,3,7,1,0,251,0.09,0,4,33,1,1.27,2,155,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,nonterminalsEnd,0,0,0,0,0,1,5,2,0,0,1,2,0,0,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.jjdoc,Generator,nonterminalsEnd,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,152,0,0,0,0,1,0,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,nonterminalsEnd,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
org.javacc.jjdoc,XTextGenerator,nonterminalsStart,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,2,155,1487,20861,0,0
org.javacc.jjdoc,TextGenerator,nonterminalsStart,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,26,3,7,1,0,251,0.09,0,4,33,1,1.27,2,155,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,nonterminalsStart,0,0,0,0,0,1,6,2,0,0,1,2,0,0,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.jjdoc,Generator,nonterminalsStart,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,152,0,0,0,0,1,0,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,nonterminalsStart,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
org.javacc.jjdoc,XTextGenerator,nonTerminalStart NonTerminal,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,2,155,1487,20861,0,0
org.javacc.jjdoc,TextGenerator,nonTerminalStart NonTerminal,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,26,3,7,1,0,251,0.09,0,4,33,1,1.27,2,155,1487,20861,0,0
org.javacc.jjdoc,Generator,nonTerminalStart NonTerminal,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,152,0,0,0,0,1,0,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,nonTerminalStart NonTerminal,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,nonTerminalStart NonTerminal,1,0,1,1,0,0,3,1,0,1,0,3,1,1,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.parser,Options,normalize,0,1,0,0,1,2,19,5,0,9,1,7,0,0,0,68,2,4,64,0,1007,0.04,1,2,136,0.52,2,78,561,1487,20861,1,0
org.javacc.parser,NullOutputStream,NullOutputStream,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,11,0,0,0,3,1,0.75,78,561,1487,20861,0,0
org.javacc.parser,Options,objectValue String,1,1,0,0,1,0,3,1,0,2,1,1,0,0,0,68,2,4,64,0,1007,0.04,1,2,136,0.52,2,78,561,1487,20861,1,0
org.javacc.parser,OneOrMore,OneOrMore Token Expansion,2,1,2,1,1,0,6,1,0,3,0.5,2,0,0,0,3,2,2,1,1,25,1,1,1,4,0.5,1.33,78,561,1487,20861,0,0
org.javacc.parser,OneOrMore,OneOrMore,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,2,2,1,1,25,1,1,1,4,0.5,1.33,78,561,1487,20861,0,0
org.javacc.jjtree,CPPCodeGenerator,openJJTreeComment IO String,2,0,0,0,0,2,7,4,0,3,1,2,1,1,0,24,20,49,0,1,408,0.06,0,17,77,1,3.21,36,350,1487,20861,1,0
org.javacc.jjtree,JavaCodeGenerator,openJJTreeComment IO String,2,0,0,0,0,1,7,2,0,2,1,1,1,1,0,24,24,53,0,1,454,0.04,0,18,79,1,3.29,36,350,1487,20861,1,0
org.javacc.jjtree,ASTNodeDescriptor,openNode String,1,2,0,0,2,0,3,1,0,0,1,0,0,0,1,16,1,4,7,2,143,0.03,6,3,27,0.25,1.69,36,350,1487,20861,0,0
org.javacc.utils,OptionInfo,OptionInfo String OptionType Object,3,0,0,0,1,0,5,1,0,0,1,0,0,0,3,7,0,0,3,0,65,0.2,3,0,20,0.33,2.86,2,21,1487,20861,0,0
org.javacc.parser,Options,Options,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,68,2,4,64,0,1007,0.04,1,2,136,0.52,2,78,561,1487,20861,0,0
org.javacc.parser,OutputFile,OutputFile File,1,3,0,0,6,0,3,1,0,0,1,0,0,0,2,11,0,7,12,0,287,0.14,7,5,29,0.25,2.64,78,561,1487,20861,0,0
org.javacc.parser,OutputFile,OutputFile File String String,3,5,0,0,18,3,61,8,8,15,1,22,0,0,2,11,0,7,12,0,287,0.14,7,5,29,0.25,2.64,78,561,1487,20861,0,1
org.javacc.utils,OutputFileGenerator,OutputFileGenerator String,2,6,0,0,15,0,4,1,0,0,1,0,0,0,0,13,0,2,3,0,268,0.02,0,1,53,1,4.08,2,21,1487,20861,0,0
org.javacc.parser,LookaheadCalc,overlap,2,0,0,0,0,4,26,8,8,4,1,2,0,0,0,8,16,16,0,1,235,0.04,0,10,52,1,6.5,78,561,1487,20861,1,0
org.javacc.parser,RCharacterList,Overlaps CharacterRange CharacterRange,2,0,2,1,0,0,3,2,0,2,0,2,2,0.5,0,10,10,10,5,2,586,0.36,3,5,70,0.29,7,78,561,1487,20861,1,0
org.javacc.jjtree,JJTree,p String,1,0,1,1,0,0,3,1,0,2,0.5,2,1,1,0,5,6,29,1,0,188,0.17,0,11,11,1,2.2,36,350,1487,20861,0,0
org.javacc.parser,Main,padRight  String int,2,0,0,0,0,2,16,3,4,3,1,4,0,0,0,9,4,49,1,0,292,0.36,1,17,46,0.75,5.11,78,561,1487,20861,1,0
org.javacc.parser,JavaCCErrors,parse_error String,1,0,0,0,0,0,5,1,0,2,1,2,0,0,0,14,12,12,3,0,94,0.36,0,6,20,1,1.43,78,561,1487,20861,1,0
org.javacc.parser,JavaCCErrors,parse_error Object String,2,2,0,0,10,0,6,1,0,3,1,3,0,0,0,14,12,12,3,0,94,0.36,0,6,20,1,1.43,78,561,1487,20861,1,0
org.javacc.parser,ParseEngine,ParseEngine,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,25,42,79,15,0,1619,0.33,5,21,339,0.17,13.56,78,561,1487,20861,0,0
_ANONYMOUS_PACKAGE_,ParseException,ParseException String,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,5,1,1,5,2,179,0,3,1,25,0,5,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,ParseException,ParseException,0,1,0,0,4,0,3,1,0,0,1,0,0,0,0,5,1,1,5,2,179,0,3,1,25,0,5,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,ParseException,ParseException Token int String,3,1,0,0,4,0,6,1,0,3,1,1,0,0,0,5,1,1,5,2,179,0,3,1,25,0,5,63,368,1487,20861,0,0
org.javacc.parser,ParseGen,ParseGen,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,9,37,0,1,931,0,0,5,138,1,46,78,561,1487,20861,0,0
org.javacc.parser,ParseGenCPP,ParseGenCPP,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,23,27,0,2,702,0,0,5,60,1,20,78,561,1487,20861,0,0
_ANONYMOUS_PACKAGE_,Parser,Parser ParserTokenManager,1,0,0,0,0,1,14,3,1,1,1,3,0,0,0,19,0,10,13,0,245,0.14,4,4,50,0.75,2.63,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,Parser,Parser Reader,1,0,0,0,0,1,15,3,1,3,1,5,0,0,0,19,0,10,13,0,245,0.14,4,4,50,0.75,2.63,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,Parser,Parser InputStream String,2,0,0,0,0,2,15,3,2,5,1,6,0,0,0,19,0,10,13,0,245,0.14,4,4,50,0.75,2.63,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,Parser,Parser InputStream,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,19,0,10,13,0,245,0.14,4,4,50,0.75,2.63,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,ParserTokenManager,ParserTokenManager SimpleCharStream int,2,0,0,0,0,0,4,1,0,2,1,2,0,0,0,17,4,14,23,0,249,0.01,7,3,36,0.25,2.12,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,ParserTokenManager,ParserTokenManager SimpleCharStream,1,1,0,0,12,1,7,2,0,1,1,1,0,0,0,17,4,14,23,0,249,0.01,7,3,36,0.25,2.12,63,368,1487,20861,0,0
org.javacc.utils,OutputFileGenerator,peekLine BufferedReader,1,0,0,0,0,1,6,2,0,1,1,1,0,0,0,13,0,2,3,0,268,0.02,0,1,53,1,4.08,2,21,1487,20861,0,0
org.javacc.parser,ParseEngine,phase1ExpansionGen Expansion,1,0,21,4,0,12,253,58,38,40,0.42,29,7,0.57,0,25,42,79,15,0,1619,0.33,5,21,339,0.17,13.56,78,561,1487,20861,0,1
org.javacc.parser,ParseEngine,phase1NewLine,0,0,0,0,0,1,6,2,1,1,1,2,2,0.5,0,25,42,79,15,0,1619,0.33,5,21,339,0.17,13.56,78,561,1487,20861,0,0
org.javacc.parser,Phase3Data,Phase3Data Expansion int,2,1,0,0,5,0,4,1,0,0,1,0,0,0,0,1,0,0,2,0,18,0,2,0,1,0,1,78,561,1487,20861,0,0
org.javacc.parser,ExpansionTreeWalker,postOrderWalk Expansion TreeWalkerOp,2,1,14,13,1,14,43,21,5,17,0,11,5,0.8,0,3,13,15,0,0,102,1,0,14,43,0,14.33,78,561,1487,20861,1,0
org.javacc.parser,ExpansionTreeWalker,preOrderWalk Expansion TreeWalkerOp,2,1,14,13,1,14,43,21,5,17,0,11,0,0,0,3,13,15,0,0,102,1,0,14,43,0,14.33,78,561,1487,20861,1,0
org.javacc.parser,Semanticize,prepareToRemove Object,2,0,0,0,0,0,4,1,0,4,1,1,0,0,0,9,48,49,4,1,817,0.14,3,29,150,0.57,16.67,78,561,1487,20861,1,0
org.javacc.jjtree,TokenUtils,print Token IO,2,0,0,0,0,0,3,1,0,2,1,1,0,0,0,8,3,5,0,0,149,0,0,4,53,0,6.62,36,350,1487,20861,0,1
org.javacc.jjtree,IO,print String,1,4,0,0,10,0,3,1,0,2,1,1,0,0,6,14,0,6,6,0,140,0.09,0,4,24,0,1.71,36,350,1487,20861,1,0
org.javacc.jjdoc,XTextGenerator,print String,1,0,0,0,0,0,3,1,0,2,1,1,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,2,155,1487,20861,1,0
org.javacc.jjdoc,TextGenerator,print String,1,0,0,0,0,0,3,1,0,2,1,1,0,0,0,26,3,7,1,0,251,0.09,0,4,33,1,1.27,2,155,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,print String,1,0,0,0,0,0,3,1,0,2,1,1,0,0,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.jjdoc,Generator,print String,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,152,0,0,0,0,1,0,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,print String,1,0,0,0,0,0,3,1,0,2,1,1,0,0,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
_ANONYMOUS_PACKAGE_,UnparseVisitor,print Token,1,0,2,1,0,2,11,4,1,4,0.5,2,0,0,0,89,4,4,1,0,493,0,0,2,103,1,1.16,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,CalcGUI,print String,1,0,0,0,0,0,3,1,0,2,1,1,0,0,0,4,3,5,18,4,206,0.33,18,2,22,0.14,5.5,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,CalcGUI,print double,1,0,0,0,0,0,3,1,0,2,1,2,0,0,0,4,3,5,18,4,206,0.33,18,2,22,0.14,5.5,63,368,1487,20861,0,0
_ANONYMOUS_PACKAGE_,UnparseVisitor,print SimpleNode Object,2,0,0,0,0,3,23,5,4,5,1,5,2,0.5,0,89,4,4,1,0,493,0,0,2,103,1,1.16,63,368,1487,20861,0,0
org.javacc.jjtree,TokenUtils,print Token IO String String,4,2,1,1,4,2,15,6,2,5,0,3,1,1,0,8,3,5,0,0,149,0,0,4,53,0,6.62,36,350,1487,20861,1,0
org.javacc.jjtree,JJTreeNode,print Token IO,2,2,15,2,4,6,61,15,3,6,0,7,2,1,6,13,3,6,4,1,135,0.02,0,4,32,0.25,2.46,36,350,1487,20861,1,1
org.javacc.parser,OtherFilesGenCPP,printCharArray PrintWriter String,2,1,0,0,1,1,7,2,1,3,1,4,0,0,0,3,4,20,1,1,141,0,0,7,22,1,7.33,78,561,1487,20861,1,0
org.javacc.parser,LexGenCPP,PrintClassHead,0,0,9,2,0,4,129,16,9,13,0.25,18,0,0,0,14,40,44,0,2,1262,0.37,0,12,219,1,15.64,78,561,1487,20861,0,1
org.javacc.parser,LexGen,PrintClassHead,0,0,14,2,0,5,109,28,9,13,0.22,20,0,0,0,17,65,66,49,1,1522,0.29,46,16,275,0.12,16.18,78,561,1487,20861,0,1
org.javacc.parser,JavaCCGlobals,printLeadingComments Token,1,0,0,0,0,1,15,6,2,1,1,1,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,JavaCCGlobals,printLeadingComments Token PrintWriter,2,0,0,0,0,1,13,6,1,2,1,2,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,CodeGenerator,printLeadingComments Token,1,1,0,0,2,0,3,1,0,1,1,2,0,0,0,33,3,15,6,0,402,0.02,0,5,103,1,3.12,78,561,1487,20861,0,0
org.javacc.jjtree,IO,println,0,3,0,0,15,0,3,1,0,1,1,1,0,0,6,14,0,6,6,0,140,0.09,0,4,24,0,1.71,36,350,1487,20861,0,0
org.javacc.jjtree,IO,println String,1,3,0,0,17,0,4,1,0,2,1,2,0,0,6,14,0,6,6,0,140,0.09,0,4,24,0,1.71,36,350,1487,20861,0,0
org.javacc.jjtree,XTextGenerator,println String,1,0,0,0,0,0,3,1,0,1,1,1,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,36,350,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,println String,1,0,0,0,0,0,3,1,0,1,1,1,0,0,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,println String,1,0,0,0,0,0,3,1,0,1,1,1,0,0,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
org.javacc.parser,JavaCCErrors,printLocationInfo Object,1,0,12,6,0,6,21,7,6,9,0,11,10,0.5,0,14,12,12,3,0,94,0.36,0,6,20,1,1.43,78,561,1487,20861,1,0
org.javacc.parser,Main,printOptionInfo OptionType OptionInfo int,3,0,3,1,0,3,6,4,1,4,0,7,3,0.33,0,9,4,49,1,0,292,0.36,1,17,46,0.75,5.11,78,561,1487,20861,1,1
org.javacc.parser,Main,printOptions,0,0,4,1,0,4,52,10,9,11,0,6,2,0.5,0,9,4,49,1,0,292,0.36,1,17,46,0.75,5.11,78,561,1487,20861,1,1
_ANONYMOUS_PACKAGE_,Obfuscator,printOutputFile,1,0,2,1,0,3,30,9,5,3,0.78,5,0,0,0,7,1,1,6,1,236,0.29,6,1,45,0.14,6.43,63,368,1487,20861,1,0
org.javacc.parser,JavaCCGlobals,printToken Token,1,0,0,0,0,2,13,4,2,2,1,1,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,JavaCCGlobals,printToken Token PrintWriter,2,0,0,0,0,2,11,4,1,3,1,1,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,CodeGenerator,printToken Token,1,1,0,0,3,0,3,1,0,1,1,2,0,0,0,33,3,15,6,0,402,0.02,0,5,103,1,3.12,78,561,1487,20861,0,0
org.javacc.parser,JavaCCGlobals,printTokenList List PrintWriter,2,0,0,0,0,1,10,3,2,4,1,5,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,CodeGenerator,printTokenList List,1,1,0,0,1,1,10,3,2,3,1,5,0,0,0,33,3,15,6,0,402,0.02,0,5,103,1,3.12,78,561,1487,20861,0,0
org.javacc.parser,JavaCCGlobals,printTokenOnly Token,1,0,2,1,0,1,21,7,2,2,0,3,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,1
org.javacc.parser,JavaCCGlobals,printTokenOnly Token PrintWriter,2,0,3,1,0,1,19,7,1,3,0,5,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,CodeGenerator,printTokenOnly Token,1,1,0,0,2,0,3,1,0,1,1,2,0,0,0,33,3,15,6,0,402,0.02,0,5,103,1,3.12,78,561,1487,20861,0,0
org.javacc.parser,JavaCCGlobals,printTokenSetup Token,1,0,0,0,0,1,6,2,1,0,1,0,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,CodeGenerator,printTokenSetup Token,1,1,0,0,7,1,10,2,1,0,1,0,0,0,0,33,3,15,6,0,402,0.02,0,5,103,1,3.12,78,561,1487,20861,0,0
org.javacc.parser,JavaCCGlobals,printTrailingComments Token,1,0,1,1,0,1,4,2,0,2,0,1,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,JavaCCGlobals,printTrailingComments Token PrintWriter,2,0,1,1,0,1,4,2,0,2,0,1,0,0,0,22,2,9,31,0,543,0.02,25,4,97,0.29,4.41,78,561,1487,20861,1,0
org.javacc.parser,CodeGenerator,printTrailingComments Token,1,1,0,0,3,0,3,1,0,2,1,2,0,0,0,33,3,15,6,0,402,0.02,0,5,103,1,3.12,78,561,1487,20861,0,0
org.javacc.utils,OutputFileGenerator,process BufferedReader PrintWriter boolean,3,0,0,0,0,4,21,5,1,4,1,7,0,0,0,13,0,2,3,0,268,0.02,0,1,53,1,4.08,2,21,1487,20861,0,0
_ANONYMOUS_PACKAGE_,ASTSpecialBlock,process PrintWriter,1,0,0,0,1,1,11,2,1,2,1,1,0,0,0,2,0,0,0,1,21,1,0,0,3,1,1.5,63,368,1487,20861,0,0
org.javacc.parser,Options,processCPPNamespaceOption String,1,0,0,0,0,2,17,3,4,9,1,5,0,0,0,68,2,4,64,0,1007,0.04,1,2,136,0.52,2,78,561,1487,20861,1,0
org.javacc.utils,OutputFileGenerator,processIf BufferedReader PrintWriter boolean,3,0,0,0,0,2,31,11,3,3,1,8,0,0,0,13,0,2,3,0,268,0.02,0,1,53,1,4.08,2,21,1487,20861,0,0
org.javacc.utils,JavaCCParserInternals,production_addexpansion BNFProduction Expansion,2,0,1,1,0,0,4,1,0,2,0,1,1,1,0,18,7,14,5,1,284,0.02,0,9,74,1,4.11,2,21,1487,20861,1,0
org.javacc.parser,ProductionDefinedChecker,ProductionDefinedChecker,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,5,0,1,22,0,0,3,5,1,1.67,78,561,1487,20861,0,0
org.javacc.parser,XTextGenerator,productionEnd NormalProduction,1,0,0,0,0,0,6,1,0,0,1,0,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,78,561,1487,20861,0,0
org.javacc.parser,TextGenerator,productionEnd NormalProduction,1,0,0,0,0,0,3,1,0,1,1,1,0,0,0,26,3,7,1,0,251,0.09,0,4,33,1,1.27,78,561,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,productionEnd NormalProduction,1,0,0,0,0,1,6,2,0,0,1,2,0,0,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.jjdoc,Generator,productionEnd NormalProduction,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,152,0,0,0,0,1,0,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,productionEnd NormalProduction,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
org.javacc.jjdoc,XTextGenerator,productionStart NormalProduction,1,0,0,0,0,0,11,1,0,0,1,0,0,0,0,23,5,6,3,1,193,0,0,5,26,0.95,1.13,2,155,1487,20861,0,0
org.javacc.jjdoc,Generator,productionStart NormalProduction,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,152,0,0,0,0,1,0,2,155,1487,20861,0,0
org.javacc.jjdoc,TextGenerator,productionStart NormalProduction,1,0,1,1,0,0,3,1,0,2,0.5,2,1,1,0,26,3,7,1,0,251,0.09,0,4,33,1,1.27,2,155,1487,20861,0,0
org.javacc.jjdoc,HTMLGenerator,productionStart NormalProduction,1,0,2,1,0,1,11,2,0,1,0,5,1,1,0,23,6,6,2,1,171,0,0,5,35,1,1.52,2,155,1487,20861,0,0
org.javacc.jjdoc,BNFGenerator,productionStart NormalProduction,1,0,1,1,0,0,4,1,0,1,0,3,1,1,0,28,5,5,4,0,126,0.02,0,4,39,1,1.39,2,155,1487,20861,0,0
org.javacc.parser,Semanticize,prodWalk NormalProduction,1,0,16,1,0,5,31,7,1,2,0.11,6,4,0.25,0,9,48,49,4,1,817,0.14,3,29,150,0.57,16.67,78,561,1487,20861,1,1
_ANONYMOUS_PACKAGE_,CharCollector,put char,1,0,0,0,1,0,4,1,0,3,1,1,0,0,6,18,0,0,7,0,194,0.32,4,0,31,0.44,1.72,63,368,1487,20861,0,0
