ALD,ATFD,CALIN,CC,CCL,CDISP,CEXT,CINT,CM,CYCLO,FANIN,FANOUT,FANOUTCLASS,FDP,LAA,LOC,MAXNESTING,NOAV,NOEU,NOLV,NOP,is_brain
0,0,0,1,1,0,0,0,2,0,6,0,0,0,1,0,0,0,6,0,0,FALSE
0,0,0,18,1,0,0,0,36,0,40,0,0,0,1,0,0,0,40,0,0,FALSE
0,0,0,17,1,0,0,0,35,0,39,0,0,0,1,0,0,0,39,0,0,FALSE
0,0,0,1,1,0,0,0,2,0,6,0,0,0,1,0,0,0,6,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,0,FALSE
0,0,0,2,1,0,0,0,3,0,3,0,0,0,1,0,0,0,3,0,0,FALSE
0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,5,0,0,0,1,0,0,0,5,0,0,FALSE
0,0,0,22,1,0,0,0,44,0,48,0,0,0,1,0,0,0,48,0,0,FALSE
0,0,0,7,1,0,0,0,12,0,12,0,0,0,1,0,0,0,12,0,0,FALSE
0,0,0,1,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,1,1,0,0,0,2,0,6,0,0,0,1,0,0,0,6,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,11,1,0,0,0,11,0,11,0,0,0,1,0,0,0,11,0,0,FALSE
0,0,0,3,1,0,0,0,3,0,4,0,0,0,1,0,0,0,4,0,0,FALSE
0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,2,1,0,0,0,7,0,9,0,0,0,1,0,0,0,9,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,3,4,0,0,0,3,1,3,1,1,0,1,3,0,1,3,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,3,1,0,0,0,3,0,3,0,0,0,1,0,0,0,3,0,0,FALSE
12,0,0,1,1,0,0,0,1,1,1,0,0,0,1,14,0,12,1,0,0,FALSE
0,0,0,1,1,0,0,0,2,0,3,0,0,0,1,0,0,0,3,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,1,1,0,0,0,3,0,4,0,0,0,1,0,0,0,4,0,0,FALSE
0,0,0,4,1,0,0,0,4,0,4,0,0,0,1,0,0,0,4,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,4,1,0,0,0,8,0,8,0,0,0,1,0,0,0,8,0,0,FALSE
7,0,0,4,1,0,0,0,4,1,4,0,0,0,1,9,0,8,4,0,0,FALSE
3,0,0,7,1,0,0,0,12,2,12,1,1,0,1,8,1,2,12,0,0,FALSE
1,0,0,4,1,0,0,0,6,1,6,0,0,0,1,3,0,1,6,0,0,FALSE
1,0,0,4,1,0,0,0,4,1,4,0,0,0,1,3,0,1,4,0,0,FALSE
1,0,0,4,1,0,0,0,4,2,4,0,0,0,1,3,1,2,4,0,0,FALSE
2,0,1,0,2,0,0,0,0,2,0,1,1,0,1,6,1,3,0,0,0,FALSE
1,0,0,4,1,0,0,0,4,1,4,0,0,0,1,3,0,1,4,0,0,FALSE
1,0,0,4,1,0,0,0,4,1,4,0,0,0,1,3,0,1,4,0,0,FALSE
0,0,0,2,1,0,0,0,4,0,5,0,0,0,1,0,0,0,5,0,0,FALSE
0,0,0,10,1,0,0,0,11,0,12,0,0,0,1,0,0,0,12,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,7,4,0,0,0,7,1,7,1,1,0,1,3,0,1,7,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
1,0,0,8,1,0,0,0,12,1,12,0,0,0,1,3,0,1,12,0,0,FALSE
1,0,0,8,1,0,0,0,12,1,12,0,0,0,1,3,0,1,12,0,0,FALSE
6,0,2,2,1,0,0,0,3,4,3,4,3,0,1,23,3,4,3,3,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,2,1,0,0,0,2,1,3,1,1,0,1,3,0,0,2,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
2,0,0,1,2,0,0,0,1,5,2,8,1,0,1,15,3,5,2,3,0,FALSE
8,0,0,0,2,0,0,0,0,1,0,1,0,0,1,10,0,8,0,0,0,FALSE
2,0,0,2,2,0,0,0,3,1,3,1,0,0,1,4,0,2,3,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
0,0,0,10,1,0,0,0,10,0,10,0,0,0,1,0,0,0,10,0,0,TRUE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,4,1,0,0,0,4,1,4,0,0,0,1,3,0,1,4,0,0,FALSE
3,0,0,10,2,0,0,0,11,1,11,1,0,0,1,5,0,3,11,0,0,FALSE
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,0,2,0,0,0,FALSE
1,0,0,1,3,0,0,0,1,2,1,1,1,0,1,3,1,1,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
2,0,0,11,1,0,0,0,27,1,27,0,0,0,1,4,0,2,27,0,0,FALSE
0,0,0,14,1,0,0,0,14,1,15,0,0,0,1,3,0,1,15,0,0,FALSE
0,0,0,0,4,0,0,0,0,1,2,1,1,0,1,3,0,2,0,0,0,FALSE
4,0,0,0,4,0,0,0,0,2,0,2,2,0,1,7,1,4,0,0,0,FALSE
2,0,0,3,1,0,0,0,3,1,3,0,0,0,1,4,0,3,3,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
4,0,0,1,3,0,0,0,4,3,4,1,1,0,1,9,2,4,4,1,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,FALSE
1,0,0,2,1,0,0,0,2,1,5,0,0,0,1,3,0,1,2,0,0,FALSE
15,0,1,1,1,0,0,0,1,9,2,5,1,0,1,43,3,8,1,1,0,FALSE
1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,3,0,1,0,0,0,FALSE
9,0,1,1,1,0,0,0,1,6,1,5,1,0,1,27,3,5,1,1,0,FALSE
1,0,0,1,1,0,0,0,2,1,6,0,0,0,1,3,0,1,2,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,3,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,1,1,0,0,0,2,1,4,0,0,0,1,3,0,1,2,0,0,FALSE
2,0,1,6,2,0,0,0,9,2,9,5,2,0,1,10,1,2,9,1,0,FALSE
1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,5,0,1,0,0,0,FALSE
1,0,0,2,1,0,0,0,3,1,3,0,0,0,1,4,0,1,3,0,0,FALSE
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,0,1,0,0,FALSE
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,0,1,0,0,FALSE
1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,3,0,2,0,0,0,FALSE
1,0,0,4,1,0,0,0,9,1,9,0,0,0,1,3,0,1,9,0,0,FALSE
0,0,0,3,1,0,0,0,5,0,5,0,0,0,1,0,0,0,5,0,0,FALSE
1,0,0,0,2,1,1,1,0,1,0,1,1,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,2,1,1,1,0,1,0,1,1,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3,0,1,0,0,0,FALSE
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,FALSE
5,0,0,2,1,0,0,0,3,1,5,0,0,0,1,7,0,5,5,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,2,1,0,0,0,3,1,3,0,0,0,1,3,0,1,3,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
10,0,0,0,1,0,0,0,0,6,1,1,1,0,1,19,1,6,1,1,0,FALSE
10,0,1,0,1,0,0,0,0,6,0,4,1,0,1,23,1,6,0,1,0,FALSE
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,5,1,0,0,0,5,1,5,0,0,0,1,3,0,1,5,0,0,FALSE
4,0,0,1,1,0,0,0,1,4,1,0,0,0,1,11,2,10,1,4,0,FALSE
6,0,1,5,2,0,0,0,6,4,6,3,1,0,1,11,2,6,6,2,0,FALSE
4,0,0,3,1,0,0,0,3,2,3,0,0,0,1,7,1,5,3,1,0,FALSE
0,0,0,0,4,0,0,0,0,1,1,1,1,0,1,3,0,2,0,0,0,FALSE
0,0,0,2,1,0,0,0,3,1,3,0,0,0,1,3,0,1,3,0,0,FALSE
1,0,0,9,1,0,0,0,14,1,14,0,0,0,1,3,0,1,14,0,0,FALSE
1,0,0,5,1,0,0,0,9,1,9,0,0,0,1,3,0,1,9,0,0,FALSE
2,4,0,2,7,0,0,0,4,6,4,1,1,2,0.33,22,4,12,4,6,0,FALSE
7,10,0,0,6,0,0,0,0,7,1,3,1,2,0.41,58,4,21,0,10,0,FALSE
5,0,0,0,1,0,0,0,0,4,1,0,0,0,1,11,3,4,0,1,0,FALSE
10,0,1,0,2,0,0,0,0,5,3,2,1,0,1,25,3,8,0,2,0,TRUE
1,0,0,0,5,0,0,0,0,1,1,1,1,0,1,3,0,1,0,0,0,FALSE
2,0,0,7,1,0,0,0,8,1,8,0,0,0,1,4,0,4,8,0,0,FALSE
1,0,0,2,1,0,0,0,3,1,3,0,0,0,1,3,0,1,3,0,0,FALSE
1,0,0,2,1,0,0,0,3,1,3,0,0,0,1,3,0,1,3,0,0,FALSE
1,0,0,2,1,0,0,0,2,1,2,0,0,0,1,3,0,1,2,0,0,FALSE
1,0,0,2,2,0,0,0,2,1,2,2,1,0,1,3,0,1,2,0,0,FALSE
0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,3,1,0,0,0,3,0,3,0,0,0,1,0,0,0,3,0,0,FALSE
1,0,0,2,1,0,0,0,6,1,6,0,0,0,1,3,0,1,6,0,0,FALSE
2,0,0,1,1,0,0,0,2,1,2,0,0,0,1,3,0,2,2,0,0,FALSE
2,0,0,4,1,0,0,0,7,1,7,0,0,0,1,3,0,2,7,0,0,FALSE
1,0,0,3,1,0,0,0,3,1,3,0,0,0,1,3,0,1,3,0,0,FALSE
4,0,0,0,1,0,0,0,0,4,0,4,1,0,1,18,2,4,0,1,0,FALSE
0,0,0,7,1,0,0,0,7,1,7,0,0,0,1,2,0,0,7,0,0,FALSE
4,0,0,3,1,0,0,0,4,1,4,0,0,0,1,16,0,8,4,0,0,FALSE
6,0,0,5,1,0,0,0,6,2,10,1,1,0,1,13,1,5,9,1,0,FALSE
3,0,0,5,1,0,0,0,5,1,6,0,0,0,1,3,0,3,6,0,0,FALSE
3,0,0,3,1,0,0,0,3,1,3,0,0,0,1,3,0,3,3,0,0,FALSE
0,0,1,1,2,0,0,0,1,6,1,1,1,0,1,24,3,10,1,6,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
2,0,0,0,1,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,1,0,0,0,0,2,1,1,1,0,1,6,1,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,FALSE
2,0,0,0,1,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,1,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
2,0,0,1,1,0,0,0,1,2,1,1,1,0,1,6,1,1,1,0,0,FALSE
2,0,0,0,1,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,FALSE
2,0,0,0,1,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
1,0,0,3,1,0,0,0,3,1,3,0,0,0,1,3,0,1,3,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,2,0,0,0,0,1,0,2,0,0,1,5,0,1,0,0,0,FALSE
9,0,1,1,1,0,0,0,2,3,2,3,1,0,1,13,1,6,2,1,0,FALSE
3,0,0,1,2,0,0,0,2,1,2,1,0,0,1,3,0,3,2,0,0,FALSE
1,0,0,2,2,0,0,0,2,2,2,1,0,0,1,3,1,1,2,0,0,FALSE
3,0,0,1,2,0,0,0,1,1,1,1,0,0,1,5,0,3,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
1,0,0,2,1,0,0,0,2,1,2,0,0,0,1,3,0,1,2,0,0,FALSE
4,0,0,1,1,0,0,0,1,2,2,1,1,0,1,8,1,3,1,0,0,FALSE
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,FALSE
1,0,0,3,1,0,0,0,3,1,3,0,0,0,1,3,0,1,3,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
1,0,0,2,1,0,0,0,2,1,2,0,0,0,1,3,0,1,2,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
1,0,1,0,2,0,0,0,0,1,0,1,1,0,1,3,0,1,0,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
0,0,1,0,2,0,0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,FALSE
3,0,0,0,1,0,0,0,0,2,0,0,0,0,1,8,1,3,0,1,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,2,0,0,0,FALSE
2,0,1,0,3,1,1,1,0,2,0,2,1,0,1,10,1,4,0,2,0,FALSE
2,0,1,0,1,0,0,0,0,2,0,5,1,0,1,17,1,5,0,2,0,FALSE
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,FALSE
1,0,0,0,2,0,0,0,0,1,0,2,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,3,0,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
1,0,1,0,1,0,0,0,0,2,0,10,2,0,1,13,1,4,0,3,0,FALSE
1,2,0,1,1,0,0,0,1,2,1,0,0,1,0.33,5,1,4,1,1,0,FALSE
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,3,0,0,0,FALSE
4,0,1,0,1,0,0,0,0,2,0,1,1,0,1,11,1,4,0,1,0,FALSE
0,0,1,4,1,0,0,0,5,1,5,1,1,0,1,3,0,1,5,0,0,FALSE
2,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3,0,2,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,2,0,0,0,FALSE
3,1,1,0,1,0,0,0,0,2,0,1,1,1,0.75,6,1,3,0,0,0,FALSE
2,0,1,0,1,0,0,0,0,2,0,4,1,0,1,9,1,4,0,2,0,FALSE
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,3,0,1,1,0,0,FALSE
2,0,0,0,4,0,0,0,0,1,1,1,1,0,1,3,0,2,0,0,0,FALSE
4,0,2,0,5,0,0,0,0,4,2,3,1,0,1,15,2,4,0,1,0,FALSE
0,0,0,1,1,0,0,0,3,0,3,0,0,0,1,0,0,0,3,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
1,0,0,0,2,0,0,0,0,2,0,1,0,0,1,4,1,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,1,0,0,0,FALSE
7,0,1,0,2,0,0,0,0,5,3,4,3,0,1,15,3,6,0,2,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,2,0,0,0,0,1,0,1,1,0,1,4,0,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,2,2,0,1,7,1,2,0,1,0,FALSE
12,0,1,0,1,0,0,0,0,7,0,4,1,0,1,27,1,7,0,1,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
2,0,0,0,2,0,0,0,0,2,0,1,1,0,1,6,1,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,2,0,2,0,0,0,0,12,0,15,7,0,1,43,3,7,0,7,0,TRUE
0,0,1,0,1,0,0,0,0,1,1,10,6,0,1,46,0,3,0,3,0,FALSE
0,0,0,0,1,0,0,0,0,5,1,2,2,0,1,8,0,6,0,1,0,TRUE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE
0,0,0,3,1,0,0,0,13,0,13,0,0,0,1,0,0,0,13,0,0,FALSE
1,0,0,5,1,0,0,0,7,1,7,0,0,0,1,3,0,1,7,0,0,FALSE
1,0,0,13,1,0,0,0,17,1,17,0,0,0,1,3,0,1,17,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,FALSE
1,0,0,13,1,0,0,0,17,1,17,0,0,0,1,3,0,1,17,0,0,FALSE
1,0,0,13,1,0,0,0,17,1,17,0,0,0,1,3,0,1,17,0,0,FALSE
1,0,0,2,1,0,0,0,4,1,4,0,0,0,1,3,0,1,4,0,0,FALSE
11,0,1,0,2,0,0,0,0,8,0,7,3,0,1,38,2,10,0,3,0,FALSE
1,0,0,9,1,0,0,0,25,1,25,0,0,0,1,3,0,1,25,0,0,FALSE
1,0,0,6,1,0,0,0,22,1,22,0,0,0,1,3,0,1,22,0,0,FALSE
0,0,0,10,1,0,0,0,10,0,10,0,0,0,1,0,0,0,10,0,0,FALSE
0,0,0,10,1,0,0,0,10,0,10,0,0,0,1,0,0,0,10,0,0,FALSE
1,0,0,7,1,0,0,0,7,1,7,0,0,0,1,3,0,1,7,0,0,FALSE
